18	0.0472	0.0246	0.02425	0.02429	0.02483	0.02401	0.02489	0.02548	0.02555	0.02563	0.02525	0.02577	0.02565	0.02584	0.0261	0.02483	0.02514	0.02393	0.02626	0.02549	
19	0	0.0207	0.02263	0.02347	0.02386	0.0234	0.02431	0.0238	0.02555	0.02457	0.02451	0.0258	0.0241	0.02509	0.02451	0.02503	0.0253	0.02527	0.02471	0.02439	
20	0.04131	0.02229	0.02175	0.02235	0.023	0.02316	0.02313	0.02421	0.02398	0.024	0.02488	0.02402	0.02453	0.02447	0.02526	0.0254	0.02514	0.02502	0.02521	0.02477	
21	0	0.01811	0.02013	0.02117	0.02107	0.0207	0.02189	0.02249	0.02301	0.02268	0.0229	0.02365	0.02403	0.02419	0.02382	0.02459	0.02394	0.02424	0.0245	0.02462	
22	0.03497	0.01949	0.0186	0.0201	0.01927	0.0207	0.02122	0.02121	0.022	0.0214	0.02201	0.02235	0.02328	0.02267	0.0231	0.02374	0.02363	0.02406	0.02379	0.02527	
23	0	0.0165	0.01798	0.01804	0.01813	0.01923	0.02006	0.0199	0.02076	0.02231	0.02133	0.02121	0.02162	0.02259	0.02274	0.02216	0.02281	0.02335	0.0237	0.02301	
24	0.03	0.01593	0.01619	0.0171	0.01734	0.0186	0.01804	0.01736	0.01931	0.01942	0.02049	0.02059	0.0207	0.02052	0.0213	0.02124	0.02103	0.02158	0.02157	0.02328	
25	0	0.01311	0.01526	0.014	0.01639	0.01653	0.01708	0.0183	0.01795	0.0185	0.01901	0.01936	0.01902	0.01962	0.02106	0.02072	0.02124	0.02178	0.02157	0.02176	
26	0.02355	0.01338	0.01337	0.01343	0.01416	0.01533	0.01632	0.01639	0.01688	0.01698	0.01806	0.01861	0.01958	0.01936	0.01956	0.02023	0.01962	0.02012	0.02035	0.02118	
27	0	0.01087	0.01241	0.01259	0.01346	0.01442	0.01495	0.0148	0.01553	0.016	0.01664	0.01743	0.01771	0.01825	0.01901	0.01905	0.01962	0.01922	0.0202	0.01964	
28	0.0192	0.01079	0.01076	0.01132	0.01242	0.01318	0.01358	0.01392	0.01449	0.01472	0.01583	0.01567	0.01661	0.01665	0.01685	0.01752	0.01793	0.01743	0.0195	0.01911	
29	0	0.00932	0.00985	0.01029	0.0105	0.0122	0.01257	0.01186	0.0129	0.01426	0.0144	0.01539	0.01573	0.0163	0.01595	0.01664	0.01697	0.01754	0.01779	0.01852	
30	0.01506	0.00833	0.00881	0.00922	0.00956	0.01132	0.011	0.01084	0.012	0.01217	0.01306	0.01348	0.01463	0.01471	0.01561	0.01632	0.01635	0.0172	0.01654	0.01664	
31	0	0.00686	0.00771	0.0083	0.00848	0.009	0.00986	0.01088	0.01146	0.01181	0.01234	0.01306	0.01303	0.01387	0.01426	0.01418	0.01511	0.01479	0.01609	0.0167	
32	0.01156	0.00645	0.00651	0.0074	0.00787	0.00755	0.00851	0.00988	0.00975	0.01072	0.01086	0.01164	0.01183	0.01231	0.01289	0.01302	0.01328	0.01433	0.01496	0.01436	
33	0	0.00519	0.00556	0.00604	0.00697	0.00686	0.00853	0.00822	0.00958	0.00907	0.01015	0.01036	0.0116	0.01166	0.0119	0.01321	0.01284	0.01366	0.01356	0.01513	
34	0.0088	0.00531	0.00505	0.00597	0.00622	0.00617	0.00675	0.00778	0.00748	0.00825	0.00879	0.0095	0.01045	0.01121	0.01142	0.01188	0.01218	0.01318	0.0132	0.01358	
35	0	0.00412	0.0041	0.00464	0.00514	0.00568	0.00641	0.00713	0.00709	0.0072	0.00844	0.00874	0.00935	0.01022	0.00986	0.01082	0.01095	0.0118	0.01211	0.01282	
36	0.0065	0.00362	0.00367	0.0043	0.00491	0.00537	0.00545	0.006	0.0067	0.00611	0.00674	0.0074	0.00782	0.00904	0.00941	0.00987	0.01027	0.01029	0.01101	0.01156	
37	0	0.00262	0.00336	0.00355	0.00411	0.00439	0.0047	0.00534	0.00578	0.00615	0.00728	0.00663	0.00727	0.00819	0.00869	0.00872	0.00921	0.00956	0.0098	0.01049	
38	0.0045	0.00268	0.00276	0.00332	0.00351	0.00384	0.00412	0.00425	0.00416	0.00523	0.0058	0.00651	0.0067	0.00705	0.00724	0.00772	0.0086	0.00859	0.00967	0.00945	
39	0	0.00184	0.00252	0.00252	0.00292	0.00329	0.00377	0.00384	0.00442	0.0051	0.00512	0.00588	0.0059	0.00614	0.00703	0.00699	0.00774	0.00819	0.00805	0.00849	
40	0.00317	0.00163	0.0017	0.00221	0.00254	0.00266	0.00313	0.0032	0.00368	0.00395	0.00453	0.00457	0.00505	0.00571	0.006	0.00637	0.00704	0.00698	0.00744	0.00802	
41	0	0.00104	0.00163	0.0016	0.00182	0.00251	0.00283	0.00308	0.00318	0.00338	0.00416	0.00446	0.00496	0.005	0.00536	0.0059	0.00611	0.00619	0.00683	0.00691	
42	0.0016	0.00129	0.00141	0.00159	0.0018	0.00206	0.00201	0.00234	0.00301	0.00311	0.00363	0.00398	0.00433	0.0044	0.00496	0.00476	0.0058	0.00561	0.0063	0.0071	
43	0	0.0008	0.00112	0.00143	0.00154	0.00182	0.00191	0.00226	0.00234	0.00274	0.00317	0.0033	0.00365	0.00359	0.00407	0.00459	0.00462	0.00529	0.00519	0.00553	
44	0.00114	0.00098	0.00093	0.00112	0.00135	0.00115	0.0015	0.00179	0.00187	0.00227	0.00258	0.00287	0.00292	0.00358	0.00367	0.00411	0.00419	0.00459	0.00503	0.00508	
45	0	0.00057	0.00071	0.00103	0.00109	0.00122	0.0014	0.00165	0.00178	0.00184	0.00216	0.00277	0.00244	0.0029	0.00287	0.00348	0.004	0.00414	0.00438	0.00474	
46	0.00093	0.00046	0.00061	0.00064	0.0009	0.00096	0.0013	0.00133	0.00145	0.00146	0.00178	0.00196	0.0023	0.00251	0.00279	0.00332	0.00346	0.00332	0.00364	0.00403	
47	0	0.00037	0.00043	0.00057	0.00066	0.00093	0.00085	0.00104	0.00128	0.00137	0.00143	0.00196	0.00192	0.00219	0.00211	0.00275	0.00291	0.00304	0.0033	0.00385	
48	0.00048	0.00035	0.00046	0.00049	0.00045	0.00058	0.00075	0.00077	0.0011	0.00117	0.00129	0.0015	0.0017	0.00187	0.00221	0.0024	0.00257	0.00283	0.00293	0.00338	
49	0	0.00035	0.0002	0.00034	0.00049	0.00046	0.00051	0.00069	0.00083	0.00096	0.00111	0.00127	0.00147	0.00179	0.00163	0.00181	0.0023	0.00233	0.00259	0.00274	
50	0.00033	0.00016	0.00022	0.00026	0.00033	0.00044	0.00051	0.00058	0.0007	0.00078	0.00095	0.00096	0.00119	0.00115	0.00124	0.00165	0.002	0.00209	0.00253	0.00238	
