Cookies,_graham_crackers,_plain_or_honey_(includes_cinnamon) 0 -0.0379625413065
Frozen_novelties,_KLONDIKE,_SLIM-A-BEAR_Chocolate_Cone 0 -0.0374888124178
PIZZA_HUT_12"_Cheese_Pizza,_Pan_Crust 0 -0.0374727998056
Restaurant,_Mexican,_cheese_quesadilla 0 -0.0371879993779
Nuts,_chestnuts,_european,_roasted 0 -0.0362776097523
PAPA_JOHN'S_14"_Pepperoni_Pizza,_Original_Crust 0 -0.035948187326
Bread,_reduced-calorie,_rye 0 -0.035613729285
Fast_Food,_Pizza_Chain,_14"_pizza,_cheese_topping,_stuffed_crust 0 -0.0353891690347
KELLOGG'S,_EGGO,_Biscuit_Scramblers,_Bacon,_Egg_&_Cheese 0 -0.0346932776828
DOMINO'S_14"_Cheese_Pizza,_Classic_Hand-Tossed_Crust 0 -0.0343230638728
School_Lunch_Pizza,_TONY'S_SMARTPIZZA_Whole_Grain_4x6_Cheese_Pizza_50/50_Cheese-_frozen 0 -0.0339270197251
DIGIORNO_Pizza,_pepperoni_topping,_cheese_stuffed_crust,_frozen,_baked 0 -0.0338853554881
Frozen_novelties,_KLONDIKE,_SLIM-A-BEAR_Vanilla_Sandwich 0 -0.032617782464
KASHI,_Original_Waffle 0 -0.0308952777226
Cookies,_ladyfingers,_with_lemon_juice_and_rind 0 -0.0307799802754
PIZZA_HUT_12"_Cheese_Pizza,_Hand-Tossed_Crust 0 -0.0306692796715
T.G.I._FRIDAY'S,_FRIDAY'S_Shrimp,_breaded 0 -0.0299639196274
KELLOGG'S,_CINNABON,_Pancakes,_Caramel 0 -0.0294120608434
DIGIORNO_Pizza,_pepperoni_topping,_thin_crispy_crust,_frozen,_baked 0 -0.0279679234271
Cheese_food,_pasteurized_process,_American,_imitation,_without_added_vitamin_D 0 -0.0278992489848
Restaurant,_family_style,_fried_mozzarella_sticks 0 -0.0276544644423
PIZZA_HUT_14"_Sausage_Pizza,_Hand-Tossed_Crust 0 -0.0268146238111
Ice_cream_cones,_sugar,_rolled-type 0 -0.0268097577989
Snacks,_M&M_MARS,_COMBOS_Snacks_Cheddar_Cheese_Pretzel 0 -0.0259928655075
DIGIORNO_Pizza,_cheese_topping,_cheese_stuffed_crust,_frozen,_baked 0 -0.0259781579089
T.G.I._FRIDAY'S,_fried_mozzarella 0 -0.0250331804249
English_muffins,_wheat 0 -0.0250148472019
Parmesan_cheese_topping,_fat_free 0 -0.0245317837173
SUPPER_BAKES_MEAL_KITS,_Garlic_Chicken_with_pasta_(chicken_not_included) 0 -0.0243908667315
Doughnuts,_cake-type,_plain_(includes_unsugared,_old-fashioned) 0 -0.0241413536523
DOMINO'S_14"_Pepperoni_Pizza,_Crunchy_Thin_Crust 0 -0.0240548523184
